,0,1,2,sim_name
0,0.0,0.0,0.0,d
1,0.0,0.0,0.0,d
2,13.91184,0.0,0.0,d
3,11.70718,0.0,0.0,d
4,0.0,0.0,0.0,d
5,0.0,0.0,0.0,d
6,127.97156,0.0,0.0,d
7,64.89318,0.0,0.0,d
8,2.37357,0.0,0.0,d
9,0.0,0.0,0.0,d
10,9.39084,22.60916,0.0,d
11,0.83527,0.99704,0.0,d
12,0.0,0.0,0.0,d
13,0.0,0.13668,0.0,d
14,0.0,0.0,0.0,d
15,0.0,0.0,0.0,d
16,0.0,35.26547,0.0,d
17,0.0,0.0,0.0,d
18,0.23445,0.75707,0.0,d
19,0.0,0.0,0.0,d
20,3.14338,0.0,2.85662,d
21,2.85198,0.0,1.14802,d
22,0.0,0.0,0.0,d
23,0.0,0.0,0.0,d
24,1.01642,0.0,0.03518,d
25,0.0,0.0,0.0,d
26,0.01841,0.0,14.38888,d
27,0.0,0.0,6.33146,d
28,0.41684,0.0,1.58316,d
29,0.0,0.0,0.0,d
30,0.0,0.0,0.0,d
31,0.0,0.0,0.0,d
32,6.73872,0.0,0.0,d
33,11.36866,0.0,0.0,d
34,0.0,0.0,0.0,d
35,0.0,0.0,0.0,d
36,127.91613,0.0,0.0,d
37,64.87588,0.0,0.0,d
38,0.0,0.0,0.0,d
39,0.0,0.0,0.0,d
40,9.87761,22.12239,0.0,d
41,0.83686,2.86226,0.0,d
42,0.0,0.82023,0.0,d
43,0.0,0.50466,0.0,d
44,0.0,0.0,0.0,d
45,0.0,0.0,0.0,d
46,0.0,35.56602,0.0,d
47,0.0,0.20402,0.0,d
48,0.0,1.0,0.0,d
49,0.0,0.0,0.0,d
50,2.46591,0.0,2.97212,d
51,3.28569,0.0,0.71431,d
52,0.0,0.0,0.0,d
53,0.0,0.0,0.0,d
54,0.0,0.0,0.0,d
55,0.0,0.0,0.0,d
56,0.0,0.0,14.21877,d
57,0.0,0.0,6.46596,d
58,1.08031,0.0,0.91969,d
59,0.0,0.0,0.0,d
60,0.0,0.0,0.0,d
61,0.0,0.0,0.0,d
62,0.0,0.0,0.0,d
63,0.0,0.0,0.0,d
64,0.0,0.0,0.0,d
65,0.0,0.0,0.0,d
66,123.04143,0.0,0.0,d
67,0.0,0.0,0.0,d
68,0.0,0.0,0.0,d
69,0.0,0.0,0.0,d
70,5.74025,26.25975,0.0,d
71,0.0,0.0,0.0,d
72,0.0,0.0,0.0,d
73,0.0,0.0,0.0,d
74,0.0,0.0,0.0,d
75,0.0,0.0,0.0,d
76,0.0,26.38746,0.0,d
77,0.0,0.0,0.0,d
78,0.0,0.0,0.0,d
79,0.0,0.0,0.0,d
80,0.31037,0.30725,0.12953,d
81,1.62185,2.11723,0.26092,d
82,0.0,0.0,0.0,d
83,0.0,0.0,0.0,d
84,0.0343,0.03232,0.0,d
85,0.0,0.0,0.0,d
86,0.0,0.0,6.08361,d
87,0.0,0.0,0.0,d
88,1.70955,0.29045,0.0,d
89,0.0,0.0,0.0,d
90,0.0,0.0,0.0,d
91,9.91041,0.0,0.0,d
92,18.0,0.0,0.0,d
93,17.64291,0.0,0.0,d
94,2.67338,0.0,0.0,d
95,0.0,0.0,0.0,d
96,128.0,0.0,0.0,d
97,67.34113,0.0,0.0,d
98,12.0,0.0,0.0,d
99,0.0,0.0,0.0,d
100,5.97396,26.02604,0.0,d
101,3.84227,3.15773,0.0,d
102,0.56343,1.41,0.0,d
103,0.0,6.43576,0.0,d
104,0.0,0.0,0.0,d
105,0.0,0.0,0.0,d
106,0.0,35.92833,0.0,d
107,0.0,3.51587,0.0,d
108,0.0,1.0,0.0,d
109,0.0,0.0,0.0,d
110,1.68766,0.0,4.31234,d
111,2.25003,0.0,1.74997,d
112,0.16505,0.0,0.0,d
113,0.0,0.0,0.0,d
114,2.76772,0.0,10.23228,d
115,0.4224,0.0,0.37246,d
116,0.12704,0.0,14.8551,d
117,0.0,0.0,9.34941,d
118,1.04521,0.0,0.95479,d
119,0.0,0.0,0.0,d
120,0.0,0.0,0.0,d
121,0.0,0.0,0.0,d
122,0.0,0.0,0.0,d
123,0.0,0.0,0.0,d
124,0.0,0.0,0.0,d
125,0.0,0.0,0.0,d
126,127.2034,0.0,0.0,d
127,58.0344,0.0,0.0,d
128,0.0,0.0,0.0,d
129,0.0,0.0,0.0,d
130,7.19868,10.32151,1.54354,d
131,0.0,0.0,0.0,d
132,0.0,0.0,0.0,d
133,0.0,0.0,0.0,d
134,0.0,0.0,0.0,d
135,0.0,0.0,0.0,d
136,0.0,34.64527,0.0,d
137,0.0,0.0,0.0,d
138,0.0,0.0,0.0,d
139,0.0,0.0,0.0,d
140,0.0,0.0,0.0,d
141,2.78358,0.88476,0.0,d
142,0.0,0.0,0.0,d
143,0.0,0.0,0.0,d
144,0.0,0.0,0.0,d
145,0.0,0.0,0.0,d
146,0.0,0.0,12.6817,d
147,0.0,0.0,0.0,d
148,0.0,0.0,0.0,d
149,0.0,0.0,0.0,d
150,0.0,0.0,0.0,d
151,0.0,0.0,0.0,d
152,1.98362,0.0,0.0,d
153,4.52735,0.0,0.0,d
154,0.0,0.0,0.0,d
155,0.0,0.0,0.0,d
156,127.70587,0.0,0.0,d
157,62.00559,0.0,0.0,d
158,0.0,0.0,0.0,d
159,0.0,0.0,0.0,d
160,6.76215,25.23785,0.0,d
161,2.79536,2.72429,0.0,d
162,0.38135,0.83177,0.0,d
163,0.0,2.90904,0.0,d
164,0.0,0.0,0.0,d
165,0.0,0.0,0.0,d
166,0.0,35.57317,0.0,d
167,0.0,0.0,0.0,d
168,0.26354,0.73646,0.0,d
169,0.0,0.0,0.0,d
170,1.5907,0.0,1.28915,d
171,3.67385,0.0,0.32615,d
172,0.0,0.0,0.0,d
173,0.0,0.0,0.0,d
174,0.0,0.0,0.0,d
175,0.0,0.0,0.0,d
176,0.0,0.0,14.00769,d
177,0.0,0.0,4.17487,d
178,1.39747,0.0,0.60253,d
179,0.0,0.0,0.0,d
180,0.0,0.0,0.0,d
181,0.0,0.0,0.0,d
182,0.0,0.0,0.0,d
183,0.0,0.0,0.0,d
184,0.0,0.0,0.0,d
185,0.0,0.0,0.0,d
186,127.38286,0.0,0.0,d
187,60.37595,0.0,0.0,d
188,0.0,0.0,0.0,d
189,0.0,0.0,0.0,d
190,7.72807,22.98622,1.28571,d
191,0.0,0.0,0.0,d
192,0.0,0.0,0.0,d
193,0.0,0.0,0.0,d
194,0.0,0.0,0.0,d
195,0.0,0.0,0.0,d
196,0.0,35.43859,0.0,d
197,0.0,0.0,0.0,d
198,0.0,0.00397,0.0,d
199,0.0,0.0,0.0,d
200,0.69845,0.70402,0.80092,d
201,3.02229,0.88349,0.09422,d
202,0.0,0.0,0.0,d
203,0.0,0.0,0.0,d
204,0.01003,0.07365,0.0,d
205,0.0,0.0,0.0,d
206,0.0,0.0,13.93716,d
207,0.0,0.0,6.76458,d
208,1.29406,0.5331,0.17284,d
209,0.0,0.0,0.0,d
210,0.0,0.0,0.0,d
211,0.0,0.0,0.0,d
212,1.00387,0.0,0.0,d
213,7.48694,0.0,0.0,d
214,0.0,0.0,0.0,d
215,0.0,0.0,0.0,d
216,127.7295,0.0,0.0,d
217,63.43386,0.0,0.0,d
218,0.0,0.0,0.0,d
219,0.0,0.0,0.0,d
220,10.64658,21.35342,0.0,d
221,0.06734,0.3503,0.0,d
222,0.0,0.09535,0.0,d
223,0.0,0.07962,0.0,d
224,0.0,0.0,0.0,d
225,0.0,0.0,0.0,d
226,0.0,35.4752,0.0,d
227,0.0,0.0,0.0,d
228,0.0,1.0,0.0,d
229,0.0,0.0,0.0,d
230,1.75856,0.0,2.52405,d
231,3.58114,0.0,0.41886,d
232,0.0,0.0,0.0,d
233,0.0,0.0,0.0,d
234,0.0,0.0,0.0,d
235,0.0,0.0,0.0,d
236,0.0,0.0,14.16719,d
237,0.0,0.0,7.03234,d
238,1.35822,0.0,0.64178,d
239,0.0,0.0,0.0,d
240,0.0,0.0,0.0,d
241,0.0,0.0,0.0,d
242,0.0,0.0,0.0,d
243,0.0,0.0,0.0,d
244,0.0,0.0,0.0,d
245,0.0,0.0,0.0,d
246,127.35868,0.0,0.0,d
247,59.48654,0.0,0.0,d
248,0.0,0.0,0.0,d
249,0.0,0.0,0.0,d
250,1.63728,30.36272,0.0,d
251,0.10014,2.40454,0.0,d
252,0.0483,0.95139,0.0,d
253,0.00493,3.29511,0.0,d
254,0.0,0.00116,0.0,d
255,0.0,0.0,0.0,d
256,0.0,35.81366,0.0,d
257,0.0,2.75085,0.0,d
258,0.03582,0.96418,0.0,d
259,0.0,0.0,0.0,d
260,3.93377,0.0,0.71879,d
261,3.94102,0.04892,0.01006,d
262,0.0,0.0,0.0,d
263,0.0,0.0,0.0,d
264,0.0,0.0,0.0,d
265,0.0,0.0,0.0,d
266,0.0,0.0,12.0872,d
267,0.0,0.0,0.0,d
268,1.95865,0.01994,0.0214,d
269,0.0,0.0,0.0,d
270,0.0,0.0,0.0,d
271,0.0,0.0,0.0,d
272,0.0,0.0,0.0,d
273,0.0,0.0,0.0,d
274,0.0,0.0,0.0,d
275,0.0,0.0,0.0,d
276,127.42135,0.0,0.0,d
277,60.37655,0.0,0.0,d
278,0.0,0.0,0.0,d
279,0.0,0.0,0.0,d
280,8.53973,23.27484,0.18543,d
281,0.0,0.0,0.0,d
282,0.0,0.0,0.0,d
283,0.0,0.0,0.0,d
284,0.0,0.0,0.0,d
285,0.0,0.0,0.0,d
286,0.0,35.36745,0.0,d
287,0.0,0.0,0.0,d
288,0.39996,0.0,0.24624,d
289,0.0,0.0,0.0,d
290,3.41799,0.0,2.58201,d
291,2.21715,0.0,1.78285,d
292,0.0,0.0,0.0,d
293,0.0,0.0,0.0,d
294,0.75978,0.42004,4.04908,d
295,0.0,0.0,0.0,d
296,0.02489,0.00995,14.59688,d
297,0.0,0.0,9.29133,d
298,0.62622,0.0,1.37378,d
299,0.0,0.0,0.0,d
300,0.0,0.0,0.0,d
301,0.0,0.0,0.0,d
302,0.0,0.0,0.0,d
303,0.0,0.0,0.0,d
304,0.0,0.0,0.0,d
305,0.0,0.0,0.0,d
306,126.79915,0.0,0.0,d
307,52.42205,0.0,0.0,d
308,0.0,0.0,0.0,d
309,0.0,0.0,0.0,d
310,7.80227,17.72971,6.46802,d
311,0.0,0.0,0.0,d
312,0.0,0.0,0.0,d
313,0.0,0.0,0.0,d
314,0.0,0.0,0.0,d
315,0.0,0.0,0.0,d
316,0.0,33.96455,0.0,d
317,0.0,0.0,0.0,d
318,0.0,0.0,0.0,d
319,0.0,0.0,0.0,d
320,0.0,0.0,0.0,d
321,0.70308,1.47549,0.07037,d
322,0.0,0.0,0.0,d
323,0.0,0.0,0.0,d
324,0.0,0.0,0.0,d
325,0.0,0.0,0.0,d
326,0.0,0.0,13.2547,d
327,0.0,0.0,0.0,d
