,0,1,2,sim_name
0,0.0,0.0,0.0,d
1,0.0,0.0,0.0,d
2,14.41261,0.0,0.0,d
3,11.71052,0.0,0.0,d
4,0.0,0.0,0.0,d
5,0.0,0.0,0.0,d
6,127.95239,0.0,0.0,d
7,64.94802,0.0,0.0,d
8,1.47019,0.0,0.0,d
9,0.0,0.0,0.0,d
10,9.3663,22.6337,0.0,d
11,0.2889,0.42564,0.0,d
12,0.37851,0.31313,0.0,d
13,0.0,0.12169,0.0,d
14,0.0,0.0,0.0,d
15,0.0,0.0,0.0,d
16,0.0,35.28835,0.0,d
17,0.0,0.0,0.0,d
18,0.21796,0.78204,0.0,d
19,0.0,0.0,0.0,d
20,3.26767,0.0,2.73233,d
21,2.79998,0.0,1.20002,d
22,0.0,0.0,0.0,d
23,0.0,0.0,0.0,d
24,0.94272,0.0,0.05002,d
25,0.0,0.0,0.0,d
26,0.01405,0.0,14.36485,d
27,0.0,0.0,6.65446,d
28,0.40991,0.0,1.59009,d
29,0.0,0.0,0.0,d
30,0.0,0.0,0.0,d
31,0.0,0.0,0.0,d
32,6.69684,0.0,0.0,d
33,11.52819,0.0,0.0,d
34,0.0,0.0,0.0,d
35,0.0,0.0,0.0,d
36,127.89675,0.0,0.0,d
37,65.01007,0.0,0.0,d
38,0.0,0.0,0.0,d
39,0.0,0.0,0.0,d
40,10.2432,21.7568,0.0,d
41,0.18357,1.5312,0.0,d
42,0.0863,2.01843,0.0,d
43,0.0,0.0,0.0,d
44,0.0,0.0,0.0,d
45,0.0,0.0,0.0,d
46,0.0,35.6005,0.0,d
47,0.0,0.76483,0.0,d
48,0.07169,0.92831,0.0,d
49,0.0,0.0,0.0,d
50,2.62389,0.0,2.76419,d
51,3.20465,0.0,0.79535,d
52,0.0,0.0,0.0,d
53,0.0,0.0,0.0,d
54,0.0,0.0,0.0,d
55,0.0,0.0,0.0,d
56,0.0,0.0,14.18716,d
57,0.0,0.0,6.89425,d
58,1.03604,0.0,0.96396,d
59,0.0,0.0,0.0,d
60,0.0,0.0,0.0,d
61,0.0,0.0,0.0,d
62,0.0,0.0,0.0,d
63,0.0,0.0,0.0,d
64,0.0,0.0,0.0,d
65,0.0,0.0,0.0,d
66,127.36161,0.0,0.0,d
67,60.3009,0.0,0.0,d
68,0.0,0.0,0.0,d
69,0.0,0.0,0.0,d
70,3.48793,24.82428,0.26776,d
71,0.0,0.0,0.0,d
72,0.0,0.0,0.0,d
73,0.0,0.0,0.0,d
74,0.0,0.0,0.0,d
75,0.0,0.0,0.0,d
76,0.0,35.46045,0.0,d
77,0.0,0.0,0.0,d
78,0.0,0.0,0.0,d
79,0.0,0.0,0.0,d
80,0.0,0.0,0.0,d
81,1.75246,2.17795,0.06959,d
82,0.0,0.0,0.0,d
83,0.0,0.0,0.0,d
84,0.0,0.0,0.0,d
85,0.0,0.0,0.0,d
86,0.0,0.0,12.40295,d
87,0.0,0.0,0.0,d
88,0.62515,1.17388,0.0532,d
89,0.0,0.0,0.0,d
90,0.63934,0.0,0.0,d
91,14.42226,0.0,0.0,d
92,18.0,0.0,0.0,d
93,19.26559,0.0,0.0,d
94,1.60495,0.0,0.0,d
95,0.0,0.0,0.0,d
96,128.0,0.0,0.0,d
97,68.59146,0.0,0.0,d
98,11.91243,0.0,0.0,d
99,0.0,0.0,0.0,d
100,5.39396,26.60604,0.0,d
101,1.33621,0.04678,0.0,d
102,2.08505,0.91495,0.0,d
103,0.25848,7.49103,0.0,d
104,0.0,8.03542,0.0,d
105,0.0,0.0,0.0,d
106,0.0,36.59051,0.0,d
107,0.0,11.76369,0.0,d
108,0.25848,0.74152,0.0,d
109,0.0,0.0,0.0,d
110,2.21574,0.0,3.77595,d
111,2.95962,0.0,1.04038,d
112,0.0,0.0,5.69998,d
113,0.0,0.0,0.0,d
114,0.0,0.0,9.76811,d
115,0.0,0.0,0.0,d
116,0.0,0.0,14.86432,d
117,0.0,0.0,14.37737,d
118,1.68758,0.0,0.31242,d
119,0.0,0.0,0.0,d
120,0.0,0.0,0.0,d
121,0.0,0.0,0.0,d
122,0.0,0.0,0.0,d
123,0.0,0.0,0.0,d
124,0.0,0.0,0.0,d
125,0.0,0.0,0.0,d
126,127.16226,0.0,0.0,d
127,57.48083,0.0,0.0,d
128,0.0,0.0,0.0,d
129,0.0,0.0,0.0,d
130,6.7787,10.09252,1.53312,d
131,0.0,0.0,0.0,d
132,0.0,0.0,0.0,d
133,0.0,0.0,0.0,d
134,0.0,0.0,0.0,d
135,0.0,0.0,0.0,d
136,0.0,34.55494,0.0,d
137,0.0,0.0,0.0,d
138,0.0,0.0,0.0,d
139,0.0,0.0,0.0,d
140,0.0,0.0,0.0,d
141,3.00426,0.99574,0.0,d
142,0.0,0.0,0.0,d
143,0.0,0.0,0.0,d
144,0.0,0.0,0.0,d
145,0.0,0.0,0.0,d
146,0.0,0.0,12.78624,d
147,0.0,0.0,0.03479,d
148,0.0,0.0,0.0,d
149,0.0,0.0,0.0,d
150,0.0,0.0,0.0,d
151,0.0,0.0,0.0,d
152,0.39324,0.0,0.0,d
153,10.98037,0.0,0.0,d
154,0.0,0.0,0.0,d
155,0.0,0.0,0.0,d
156,127.7581,0.0,0.0,d
157,65.11783,0.0,0.0,d
158,0.12775,0.0,0.0,d
159,0.0,0.0,0.0,d
160,6.45795,25.54205,0.0,d
161,0.7367,0.23926,0.0,d
162,1.15763,0.94061,0.0,d
163,0.17997,3.87894,0.0,d
164,0.0,4.49015,0.0,d
165,0.0,0.0,0.0,d
166,0.0,36.17465,0.0,d
167,0.0,7.24506,0.0,d
168,0.76347,0.23653,0.0,d
169,0.0,0.0,0.0,d
170,1.51537,0.0,0.64354,d
171,3.63016,0.0,0.36984,d
172,0.0,0.0,0.0,d
173,0.0,0.0,0.0,d
174,0.0,0.0,0.0,d
175,0.0,0.0,0.0,d
176,0.0,0.0,14.31651,d
177,0.0,0.0,10.19951,d
178,1.51591,0.0,0.48409,d
179,0.0,0.0,0.0,d
180,0.0,0.0,0.0,d
181,0.0,0.0,0.0,d
182,0.0,0.0,0.0,d
183,0.0,0.0,0.0,d
184,0.0,0.0,0.0,d
185,0.0,0.0,0.0,d
186,127.39515,0.0,0.0,d
187,60.57724,0.0,0.0,d
188,0.0,0.0,0.0,d
189,0.0,0.0,0.0,d
190,7.70564,22.78278,1.51158,d
191,0.0,0.0,0.0,d
192,0.0,0.0,0.0,d
193,0.0,0.0,0.0,d
194,0.0,0.0,0.0,d
195,0.0,0.0,0.0,d
196,0.0,35.44657,0.0,d
197,0.0,0.0,0.0,d
198,0.0,0.16449,0.0,d
199,0.0,0.0,0.0,d
200,0.324,0.95242,0.73884,d
201,3.20969,0.66693,0.12338,d
202,0.0,0.0,0.0,d
203,0.0,0.0,0.0,d
204,0.0,0.01431,0.0,d
205,0.0,0.0,0.0,d
206,0.0,0.0,13.92639,d
207,0.0,0.0,6.84468,d
208,1.41457,0.52814,0.05728,d
209,0.0,0.0,0.0,d
210,0.0,0.0,0.0,d
211,0.0,0.0,0.0,d
212,1.03221,0.0,0.0,d
213,7.3504,0.0,0.0,d
214,0.0,0.0,0.0,d
215,0.0,0.0,0.0,d
216,127.71019,0.0,0.0,d
217,63.41832,0.0,0.0,d
218,0.0,0.0,0.0,d
219,0.0,0.0,0.0,d
220,10.67418,21.32582,0.0,d
221,0.0,0.20022,0.0,d
222,0.0,0.24527,0.0,d
223,0.0,0.02957,0.0,d
224,0.0,0.0,0.0,d
225,0.0,0.0,0.0,d
226,0.0,35.46813,0.0,d
227,0.0,0.0,0.0,d
228,0.01905,0.98095,0.0,d
229,0.0,0.0,0.0,d
230,1.79464,0.0,2.47339,d
231,3.59818,0.0,0.40182,d
232,0.0,0.0,0.0,d
233,0.0,0.0,0.0,d
234,0.0,0.0,0.0,d
235,0.0,0.0,0.0,d
236,0.0,0.0,14.12879,d
237,0.0,0.0,7.16339,d
238,1.30609,0.0,0.69391,d
239,0.0,0.0,0.0,d
240,0.0,0.0,0.0,d
241,0.0,0.0,0.0,d
242,0.0,0.0,0.0,d
243,0.0,0.0,0.0,d
244,0.0,0.0,0.0,d
245,0.0,0.0,0.0,d
246,127.20513,0.0,0.0,d
247,57.14172,0.0,0.0,d
248,0.0,0.0,0.0,d
249,0.0,0.0,0.0,d
250,1.02891,30.97109,0.0,d
251,0.2108,1.42026,0.0,d
252,0.2967,2.25193,0.0,d
253,0.0,1.88901,0.0,d
254,0.0,0.0,0.0,d
255,0.0,0.0,0.0,d
256,0.0,35.55994,0.0,d
257,0.0,0.0,0.0,d
258,0.12707,0.87293,0.0,d
259,0.0,0.0,0.0,d
260,4.01855,0.0,0.60605,d
261,3.94263,0.0,0.05737,d
262,0.0,0.0,0.0,d
263,0.0,0.0,0.0,d
264,0.0,0.0,0.0,d
265,0.0,0.0,0.0,d
266,0.0,0.0,11.84876,d
267,0.0,0.0,0.0,d
268,1.92943,0.0,0.07057,d
269,0.0,0.0,0.0,d
270,0.0,0.0,0.0,d
271,0.0,0.0,0.0,d
272,0.0,0.0,0.0,d
273,0.0,0.0,0.0,d
274,0.0,0.0,0.0,d
275,0.0,0.0,0.0,d
276,127.41615,0.0,0.0,d
277,60.3301,0.0,0.0,d
278,0.0,0.0,0.0,d
279,0.0,0.0,0.0,d
280,8.61685,23.13878,0.24437,d
281,0.0,0.0,0.0,d
282,0.0,0.0,0.0,d
283,0.0,0.0,0.0,d
284,0.0,0.0,0.0,d
285,0.0,0.0,0.0,d
286,0.0,35.34351,0.0,d
287,0.0,0.0,0.0,d
288,0.5673,0.0,0.4327,d
289,0.0,0.0,0.0,d
290,3.42204,0.0,2.57796,d
291,2.06713,0.0,1.93287,d
292,0.0,0.0,0.0,d
293,0.0,0.0,0.0,d
294,0.95587,0.55695,3.01696,d
295,0.0,0.0,0.0,d
296,0.02698,0.01001,14.55776,d
297,0.0,0.0,9.11265,d
298,0.44977,0.0,1.55023,d
299,0.0,0.0,0.0,d
300,0.0,0.0,0.0,d
301,0.0,0.0,0.0,d
302,0.0,0.0,0.0,d
303,0.0,0.0,0.0,d
304,0.0,0.0,0.0,d
305,0.0,0.0,0.0,d
306,123.01764,0.0,0.0,d
307,0.0,0.0,0.0,d
308,0.0,0.0,0.0,d
309,0.0,0.0,0.0,d
310,13.10711,18.89289,0.0,d
311,0.0,0.0,0.0,d
312,0.0,0.0,0.0,d
313,0.0,0.0,0.0,d
314,0.0,0.0,0.0,d
315,0.0,0.0,0.0,d
316,0.0,25.69273,0.0,d
317,0.0,0.0,0.0,d
318,0.0,0.0,0.0,d
319,0.0,0.0,0.0,d
320,0.0,0.0,0.0,d
321,0.0,0.0,3.26433,d
322,0.0,0.0,0.0,d
323,0.0,0.0,0.0,d
324,0.0,0.0,0.0,d
325,0.0,0.0,0.0,d
326,0.0,0.0,8.0682,d
327,0.0,0.0,0.0,d
