,0,1,2,sim_name
0,1.84593,0.0,0.0,c
1,0.0,0.0,0.0,c
2,12.29976,0.0,0.0,c
3,11.67649,0.0,0.0,c
4,0.0,0.0,0.0,c
5,0.0,0.0,0.0,c
6,127.93716,0.0,0.0,c
7,64.97289,0.0,0.0,c
8,0.71864,0.0,0.0,c
9,0.0,0.0,0.0,c
10,9.56368,22.43632,0.0,c
11,0.2001,0.91404,0.0,c
12,0.19099,0.22046,0.0,c
13,0.0,0.23509,0.0,c
14,0.0,0.0,0.0,c
15,0.0,0.0,0.0,c
16,0.0,35.2302,0.0,c
17,0.0,0.0,0.0,c
18,0.30967,0.69033,0.0,c
19,0.0,0.0,0.0,c
20,3.03004,0.0,2.96996,c
21,2.66979,0.0,1.33021,c
22,0.0,0.0,0.0,c
23,0.0,0.0,0.0,c
24,0.91778,0.0,0.21704,c
25,0.0,0.0,0.0,c
26,0.00638,0.0,14.31843,c
27,0.0,0.0,5.89991,c
28,0.78877,0.0,1.21123,c
29,0.0,0.0,0.0,c
30,1.90349,0.0,0.0,c
31,0.0,0.0,0.0,c
32,4.1351,0.0,0.0,c
33,11.2762,0.0,0.0,c
34,0.0,0.0,0.0,c
35,0.0,0.0,0.0,c
36,127.87781,0.0,0.0,c
37,64.93549,0.0,0.0,c
38,0.0,0.0,0.0,c
39,0.0,0.0,0.0,c
40,10.02018,21.97982,0.0,c
41,0.2904,1.4891,0.0,c
42,0.24331,1.95222,0.0,c
43,0.0,0.0,0.0,c
44,0.0,0.0,0.0,c
45,0.0,0.0,0.0,c
46,0.0,35.52666,0.0,c
47,0.0,0.0,0.0,c
48,0.00704,0.99296,0.0,c
49,0.0,0.0,0.0,c
50,2.28752,0.0,3.20192,c
51,3.54971,0.0,0.45029,c
52,0.0,0.0,0.0,c
53,0.0,0.0,0.0,c
54,0.0,0.0,0.0,c
55,0.0,0.0,0.0,c
56,0.0,0.0,14.11563,c
57,0.0,0.0,6.05291,c
58,0.92639,0.0,1.07361,c
59,0.0,0.0,0.0,c
60,0.0,0.0,0.0,c
61,0.0,0.0,0.0,c
62,0.0,0.0,0.0,c
63,0.0,0.0,0.0,c
64,0.0,0.0,0.0,c
65,0.0,0.0,0.0,c
66,127.38798,0.0,0.0,c
67,60.56983,0.0,0.0,c
68,0.0,0.0,0.0,c
69,0.0,0.0,0.0,c
70,3.75586,25.14776,0.39117,c
71,0.0,0.0,0.0,c
72,0.0,0.0,0.0,c
73,0.0,0.0,0.0,c
74,0.0,0.0,0.0,c
75,0.0,0.0,0.0,c
76,0.0,35.27993,0.0,c
77,0.0,0.0,0.0,c
78,0.0,0.0,0.0,c
79,0.0,0.0,0.0,c
80,0.0,0.0,0.0,c
81,1.71472,2.22475,0.05966,c
82,0.0,0.0,0.0,c
83,0.0,0.0,0.0,c
84,0.0,0.0,0.0,c
85,0.0,0.0,0.0,c
86,0.0,0.0,12.17277,c
87,0.0,0.0,0.0,c
88,0.50681,0.93828,0.0,c
89,0.0,0.0,0.0,c
90,2.0,0.0,0.0,c
91,14.36617,0.0,0.0,c
